timestamp,mg320,pg12,evg,jager,schl1,schl4,schl5,schl6,schl7
08:54:21,0,0,0,0,80,0,0,0,54
08:54:27,0,0,0,0,84,0,0,0,55
08:54:33,0,0,0,0,38,0,0,0,54
08:54:39,0,0,0,0,59,0,0,0,0
08:54:45,0,0,0,0,0,0,0,0,55
08:54:51,0,0,0,0,0,0,0,0,55
08:54:57,0,0,0,0,0,0,0,0,53
08:55:03,0,0,0,0,0,0,0,0,54
08:55:10,0,0,0,0,0,0,0,0,0
08:55:16,0,0,0,0,0,0,0,0,0
08:55:22,0,0,0,0,0,0,0,0,20
08:55:28,0,0,0,0,0,0,0,0,54
08:55:34,0,0,0,0,0,0,0,0,51
08:55:40,0,0,0,0,0,0,0,0,0
08:55:46,0,0,0,0,0,0,0,0,52
08:55:53,0,0,0,0,0,0,0,0,0
08:55:59,0,0,0,0,0,0,0,0,20
08:56:05,0,0,0,0,0,0,0,0,0
08:56:11,0,0,0,0,0,0,0,0,0
08:56:17,0,0,0,0,0,0,0,0,55
08:56:23,0,0,0,0,0,0,0,0,53
08:56:29,0,0,0,0,0,0,0,0,52
08:56:35,0,0,0,0,0,0,0,0,53
08:56:41,0,0,0,0,0,0,0,0,54
08:56:47,0,0,0,0,0,0,0,0,55
08:56:53,0,0,0,0,0,0,0,0,55
08:56:59,0,0,0,0,0,0,0,0,53
08:57:05,0,0,0,0,0,0,0,0,0
08:57:11,0,20,0,0,0,0,0,0,0
08:57:17,0,70,0,0,0,0,0,0,0
08:57:24,0,82,0,0,0,0,0,0,0
08:57:32,0,78,0,0,0,0,0,0,0
08:57:38,0,20,0,0,0,0,0,0,0
08:57:44,0,73,0,0,0,0,0,0,0
08:57:50,0,74,0,0,0,0,0,0,0
08:57:56,0,80,0,0,0,0,0,0,0
08:58:02,0,79,0,0,0,0,0,0,0
08:58:08,0,81,0,0,0,0,0,0,0
08:58:14,0,81,0,0,0,0,0,0,0
08:58:20,0,76,0,0,0,0,0,0,0
08:58:26,0,75,0,0,0,0,0,0,0
08:58:32,0,77,0,0,0,0,0,0,0
08:58:38,0,82,0,0,0,0,0,0,0
08:58:44,0,81,0,0,0,0,0,0,0
08:58:50,0,82,0,0,0,0,0,0,0
08:58:56,0,78,0,0,0,0,0,0,0
08:59:02,0,82,0,0,0,0,0,0,0
08:59:08,0,82,0,0,0,0,0,0,0
08:59:14,0,83,0,0,0,0,0,0,0
08:59:21,0,83,0,0,0,0,0,0,0
08:59:27,0,82,0,0,0,0,0,0,0
08:59:33,0,83,0,0,0,0,0,0,0
08:59:39,0,81,0,0,0,0,0,0,0
08:59:45,0,81,0,0,0,0,0,0,0
08:59:51,0,81,0,0,0,0,0,0,0
08:59:57,0,81,0,0,0,0,0,0,0
09:00:03,0,83,0,0,0,0,0,0,0
09:00:09,0,81,0,0,0,0,0,0,0
09:00:15,0,81,0,0,0,0,0,0,0
09:00:21,0,37,0,0,0,0,0,0,0
09:00:27,0,0,0,0,0,0,0,0,0
09:00:33,0,0,0,0,0,0,0,0,0
09:00:39,0,0,0,0,0,0,0,0,0
09:00:45,0,0,0,0,0,0,0,0,0
09:00:51,0,0,0,0,0,0,0,0,0
09:00:57,0,0,0,0,0,0,0,0,0
09:01:03,0,0,0,0,0,0,0,0,0
09:01:10,0,0,0,0,0,0,0,0,0
09:01:16,0,0,0,0,0,0,0,0,0
09:01:22,0,0,0,0,0,0,0,0,0
09:01:28,0,0,0,0,0,0,0,0,0
09:01:34,0,0,0,0,0,0,0,0,0
09:01:40,0,0,0,0,0,0,0,0,0
09:01:46,0,0,0,0,0,0,0,0,0
09:01:52,0,0,0,0,0,0,0,0,0
09:01:58,0,0,0,0,0,0,0,0,0
09:02:04,0,0,0,0,0,0,0,0,0
09:02:10,0,0,0,0,0,0,0,0,0
09:02:16,0,0,0,0,0,0,0,0,0
09:02:22,0,0,0,0,0,0,0,0,0
09:02:28,0,0,0,0,0,0,0,0,0
09:02:34,0,0,0,0,0,0,0,0,0
09:02:40,0,0,0,0,0,0,0,0,0
09:02:46,0,0,0,0,0,0,0,0,0
09:02:52,0,0,0,0,0,0,0,0,0
09:02:58,0,0,0,0,0,0,0,0,0
09:03:05,0,0,0,0,0,0,0,0,0
09:03:11,0,0,0,0,0,0,0,0,0
09:03:17,0,0,0,0,0,0,0,0,0
09:03:23,0,0,0,0,0,0,0,0,0
09:03:29,0,0,0,0,0,0,0,0,0
09:03:35,0,0,0,0,0,0,0,0,0
09:03:41,0,0,0,0,0,0,0,0,0
09:03:47,0,0,0,0,0,0,0,0,0
09:03:53,0,0,0,0,0,0,0,0,0
09:03:59,0,0,0,0,0,0,0,0,0
09:04:05,0,0,0,0,0,0,0,0,0
09:04:11,0,0,0,0,0,0,0,0,0
09:04:17,0,0,0,0,0,0,0,0,0
09:04:23,0,0,0,0,0,0,0,0,0
09:04:29,0,0,0,0,0,0,0,0,0
09:04:35,0,0,0,0,0,0,0,0,0
09:04:41,0,0,0,0,0,0,0,0,0
09:04:47,0,0,0,0,0,0,0,0,0
09:04:54,0,0,0,0,0,0,0,0,0
09:05:00,0,0,0,0,0,0,0,0,0
09:05:06,0,0,0,0,0,0,0,0,0
09:05:12,0,0,0,0,0,0,0,0,0
09:05:18,0,0,0,0,0,0,0,0,0
09:05:24,0,0,0,0,0,0,0,0,0
09:05:30,0,0,0,0,0,0,0,0,0
09:05:36,0,0,0,0,0,0,0,0,0
09:05:42,0,0,0,0,0,0,0,0,0
09:05:48,0,0,0,0,0,0,0,0,0
09:05:54,0,0,0,0,0,0,0,0,0
09:06:00,0,0,0,0,0,0,0,0,0
09:06:06,0,0,0,0,20,0,0,0,0
09:06:12,0,0,0,0,0,0,0,0,0
09:06:19,0,0,0,0,0,0,0,0,0
09:06:25,0,0,0,0,86,0,0,0,0
09:06:31,0,0,0,0,21,0,0,0,0
09:06:37,0,0,0,0,37,0,0,0,0
09:06:43,0,0,0,0,0,0,0,0,0
09:06:49,0,0,0,0,88,0,0,0,0
09:06:55,0,0,0,0,0,0,0,0,0
09:07:01,0,0,0,0,0,0,0,0,0
09:07:07,0,0,0,0,84,0,0,0,0
09:07:13,0,0,0,0,84,0,0,0,0
09:07:19,0,0,0,0,82,0,0,0,0
09:07:25,0,0,0,0,80,0,0,0,0
09:07:31,0,0,0,0,86,0,0,0,0
09:07:37,0,0,0,0,80,0,0,0,0
09:07:43,0,0,0,0,56,0,0,0,0
09:07:49,0,0,0,0,69,0,0,0,0
09:07:55,0,0,0,0,0,0,0,0,0
09:08:01,0,0,0,0,0,0,0,0,0
09:08:07,0,0,0,0,0,0,0,0,0
09:08:13,0,0,0,0,0,0,0,0,0
09:08:19,0,0,0,0,82,0,0,0,0
09:08:25,0,0,0,0,82,0,0,0,0
09:08:32,0,0,0,0,84,0,0,0,0
09:08:38,0,0,0,0,71,0,0,0,0
09:08:44,0,0,0,0,84,0,0,0,0
09:08:50,0,0,0,0,80,0,0,0,0
09:08:56,0,20,0,0,86,0,0,0,0
09:09:02,0,0,0,0,80,0,0,0,0
09:09:08,0,77,0,0,82,0,0,0,0
09:09:14,0,77,0,0,80,0,0,0,0
09:09:20,0,77,0,0,88,0,0,0,0
09:09:26,0,73,0,0,37,20,0,0,0
09:09:32,0,81,0,0,77,0,0,0,0
09:09:38,0,72,0,0,88,0,0,0,0
09:09:44,0,81,0,0,71,20,0,0,0
09:09:50,0,76,0,0,86,0,0,0,0
09:09:56,0,81,0,0,88,0,0,0,0
09:10:02,0,81,0,0,86,0,0,0,0
09:10:08,0,81,0,0,64,0,0,0,0
09:10:14,0,80,0,0,78,0,0,0,0
09:10:20,0,82,0,0,80,0,0,0,0
09:10:27,0,0,0,0,72,20,0,0,0
09:10:33,0,0,0,0,23,0,0,0,0
09:10:39,0,0,0,0,82,0,0,0,0
09:10:45,0,0,0,0,84,70,0,0,0
09:10:51,0,0,0,0,68,70,0,0,0
09:10:57,0,0,0,0,0,70,0,0,0
09:11:03,0,0,0,0,82,69,0,0,0
09:11:09,0,0,0,0,77,70,0,0,0
09:11:15,0,0,0,0,0,70,0,0,0
09:11:21,0,0,0,0,20,68,0,0,0
09:11:27,0,0,0,0,84,68,0,0,0
09:11:33,0,0,0,0,74,70,0,0,0
09:11:39,0,0,0,0,84,70,0,0,0
09:11:45,0,0,0,0,78,66,0,0,0
09:11:51,0,0,0,0,56,70,0,0,0
09:11:57,0,0,0,0,24,68,0,0,0
09:12:03,0,0,0,0,84,69,0,0,0
09:12:10,0,0,0,0,0,69,0,0,0
09:12:16,0,75,0,0,78,0,0,0,0
09:12:22,0,0,0,0,41,0,0,0,0
09:12:28,0,0,0,0,88,0,0,0,0
09:12:34,0,0,0,0,84,0,0,0,0
09:12:40,0,82,0,0,88,0,0,0,0
09:12:46,0,79,0,0,0,0,0,0,0
09:12:52,0,81,0,0,86,0,0,0,0
09:12:58,0,81,0,0,77,0,0,0,0
09:13:04,0,81,0,0,82,0,0,0,0
09:13:10,0,81,0,0,80,0,0,0,0
09:13:16,0,67,0,0,84,0,0,0,0
09:13:22,0,83,0,0,78,0,0,0,0
09:13:28,0,81,0,0,20,0,0,0,0
09:13:34,0,81,0,0,86,0,0,0,0
09:13:40,0,82,0,0,82,0,0,0,0
09:13:46,0,79,0,0,78,0,0,0,0
09:13:52,0,81,0,0,77,0,0,0,0
09:13:58,0,75,0,0,77,0,0,0,0
09:14:04,0,83,0,0,88,0,0,0,0
09:14:10,0,81,0,0,77,0,0,0,0
09:14:16,0,83,0,0,80,0,0,0,0
09:14:22,0,81,0,0,75,0,0,0,0
09:14:28,0,82,0,0,88,0,0,0,0
09:14:35,0,81,0,0,69,0,0,0,0
09:14:41,0,82,0,0,77,0,0,0,0
09:14:47,0,81,0,0,75,0,0,0,0
09:14:53,0,83,0,0,84,0,0,0,0
09:14:59,0,81,0,0,67,0,0,0,0
09:15:05,0,82,0,0,82,65,0,0,0
09:15:11,0,81,0,0,82,0,0,0,0
09:15:17,0,82,0,0,82,65,0,0,0
09:15:23,0,81,0,0,84,68,0,0,0
09:15:29,0,81,0,0,86,71,0,0,0
09:15:35,0,81,0,0,86,68,0,0,0
09:15:41,0,81,0,0,86,73,0,0,0
09:15:47,0,81,0,0,86,69,0,0,0
09:15:53,0,66,0,0,78,69,0,0,0
09:15:59,0,81,0,0,0,69,0,0,0
09:16:05,0,82,0,0,0,70,0,0,0
09:16:11,0,80,0,0,0,69,0,0,0
09:16:17,0,82,0,0,0,71,0,0,0
09:16:23,0,81,0,0,0,70,0,0,0
09:16:29,0,82,0,0,0,69,0,0,0
09:16:35,0,83,0,0,0,68,0,0,0
09:16:42,0,80,0,0,0,69,0,0,0
09:16:48,0,82,0,0,0,0,0,0,0
09:16:54,0,83,0,0,0,0,0,0,0
09:17:00,0,82,0,0,0,0,0,0,0
09:17:06,0,83,0,0,0,0,0,0,0
09:17:12,0,79,0,0,0,0,0,0,0
09:17:18,0,81,0,0,0,0,0,0,0
09:17:24,0,81,0,0,0,0,0,0,0
09:17:30,0,81,0,0,0,0,0,0,0
09:17:36,0,80,0,0,0,0,0,0,0
09:17:42,0,81,0,0,0,0,0,0,0
09:17:48,0,82,0,0,0,0,0,0,0
09:17:54,0,81,0,0,0,0,0,0,0
09:18:00,0,83,0,0,0,0,0,0,0
09:18:06,0,82,0,0,0,0,0,0,0
09:18:12,0,82,0,0,0,0,0,0,0
09:18:18,0,82,0,0,0,0,0,0,0
09:18:24,0,82,0,0,0,0,0,0,0
09:18:30,0,78,0,0,0,0,0,0,0
09:18:36,0,0,0,0,0,0,0,0,0
09:18:43,0,0,0,0,0,0,0,0,0
09:18:49,0,0,0,0,0,0,0,0,0
09:18:55,0,0,0,0,0,0,0,0,0
09:19:01,0,0,0,0,0,0,0,0,0
09:19:07,0,0,0,0,0,0,0,0,0
09:19:13,0,0,0,0,0,0,0,0,0
09:19:19,0,0,0,0,0,0,0,0,0
09:19:25,0,0,0,0,0,0,0,0,0
09:19:31,0,0,0,0,0,0,0,0,0
09:19:37,0,0,0,0,0,0,0,0,0
09:19:43,0,0,0,0,0,0,0,0,0
09:19:49,0,0,0,0,0,0,0,0,0
09:19:55,0,80,0,0,0,0,0,0,0
09:20:01,0,61,0,0,0,0,0,0,0
09:20:07,0,0,0,0,0,0,0,0,0
09:20:13,0,0,0,0,0,0,0,0,0
09:20:20,0,80,0,0,0,0,0,0,0
09:20:26,0,76,0,0,0,0,0,0,0
09:20:32,0,71,0,0,0,0,0,0,0
09:20:38,0,81,0,0,0,66,0,0,0
09:20:44,0,77,0,0,0,0,0,0,0
09:20:50,0,81,0,0,0,0,0,0,0
09:20:56,0,82,0,0,0,0,0,0,0
09:21:02,0,81,0,0,0,0,0,0,0
09:21:08,0,82,0,0,0,0,0,0,0
09:21:14,0,81,0,0,0,0,0,0,0
09:21:20,0,82,0,0,0,0,0,0,0
09:21:26,0,0,0,0,0,0,0,0,0
09:21:32,0,0,0,0,0,0,0,0,0
09:21:38,0,0,0,0,0,0,0,0,0
09:22:00,0,0,0,0,0,0,0,0,0
09:22:06,0,0,0,0,20,0,0,0,0
09:22:12,0,0,0,0,80,0,0,0,0
09:22:18,0,0,0,0,0,0,0,0,0
09:22:24,0,0,0,0,0,0,0,0,0
09:22:30,0,0,0,0,0,0,0,0,0
09:22:36,0,0,0,0,0,0,0,0,0
09:22:42,0,0,0,0,0,0,0,0,0
09:22:49,0,0,0,0,0,0,0,0,0
09:22:55,0,0,0,0,82,0,0,0,0
09:23:01,0,0,0,0,84,0,0,0,0
09:23:07,0,0,0,0,82,0,0,0,0
09:23:13,0,0,0,0,84,0,0,0,0
09:23:19,0,0,0,0,84,0,0,0,0
09:23:25,0,0,0,0,80,0,0,0,0
09:23:31,0,0,0,0,82,0,0,0,0
09:23:37,0,0,0,0,84,0,0,0,0
09:23:43,0,0,0,0,82,0,0,0,0
09:23:49,0,0,0,0,77,0,0,0,0
09:23:55,0,0,0,0,80,0,0,0,0
09:24:01,0,0,0,0,36,0,0,0,0
09:24:07,0,0,0,0,21,0,0,0,0
09:24:14,0,0,0,0,77,0,0,0,0
09:24:20,0,0,0,0,82,0,0,0,0
09:24:26,0,0,0,0,80,0,0,0,0
09:24:32,0,0,0,0,88,0,0,0,0
09:24:38,0,0,0,0,78,0,0,0,0
09:24:44,0,0,0,0,82,0,0,0,0
09:24:50,0,0,0,0,84,0,0,0,0
09:24:56,0,0,0,0,86,0,0,0,0
09:25:02,0,0,0,0,80,0,0,0,0
09:25:08,0,0,0,0,86,0,0,0,0
09:25:14,0,0,0,0,84,0,0,0,0
09:25:21,0,0,0,0,78,0,0,0,0
09:25:27,0,0,0,0,61,0,0,0,0
09:25:33,0,0,0,0,86,0,0,0,0
09:25:39,0,0,0,0,86,0,0,0,0
09:25:45,0,0,0,0,82,0,0,0,0
09:25:51,0,0,0,0,86,0,0,0,0
09:25:57,0,0,0,0,88,0,0,0,0
09:26:03,0,0,0,0,82,0,0,0,0
09:26:09,0,0,0,0,0,0,0,0,0
09:26:15,0,0,0,0,0,0,0,0,0
09:26:22,0,0,0,0,84,0,0,0,0
09:26:28,0,0,0,0,36,0,0,0,0
09:26:34,0,63,0,0,84,0,0,0,0
09:26:40,0,0,0,0,78,0,0,0,0
09:26:46,0,79,0,0,75,0,0,0,0
09:26:52,0,77,0,0,73,0,0,0,0
09:26:58,0,81,0,0,86,0,0,0,0
09:27:04,0,80,0,0,62,0,0,0,0
09:27:11,0,79,0,0,84,0,0,0,0
09:27:17,0,57,0,0,86,0,0,0,0
09:27:23,0,74,0,0,20,0,0,0,0
09:27:29,0,82,0,0,86,0,0,0,0
09:27:35,0,81,0,0,78,0,0,0,0
09:27:41,0,82,0,0,39,0,0,0,0
09:27:47,0,57,0,0,82,68,0,0,0
09:27:53,0,81,0,0,84,70,0,0,0
09:27:59,0,82,0,0,82,68,0,0,0
09:28:05,0,68,0,0,71,68,0,0,0
09:28:11,0,82,0,0,82,68,0,0,0
09:28:17,0,81,0,0,84,66,0,0,0
09:28:23,0,82,0,0,0,65,0,0,0
09:28:29,0,82,0,0,0,66,0,0,0
09:28:35,0,82,0,0,86,68,0,0,0
09:28:42,0,20,0,0,84,68,0,0,0
09:28:57,0,79,0,0,82,64,0,0,0
09:29:03,0,81,0,0,82,68,0,0,0
09:29:09,0,81,0,0,0,71,0,0,0
09:29:15,0,80,0,0,0,67,0,0,0
09:29:22,0,80,0,0,86,0,0,0,0
09:29:28,0,81,0,0,86,0,0,0,0
09:29:34,0,57,0,0,84,0,0,0,0
09:29:40,0,81,0,0,0,0,0,0,0
09:29:46,0,82,0,0,0,0,0,0,0
09:29:52,0,20,0,0,73,0,0,0,0
09:29:58,0,82,0,0,84,0,0,0,0
09:30:04,0,82,0,0,84,0,0,0,0
09:30:10,0,80,0,0,86,0,0,0,0
09:30:16,0,76,0,0,20,0,0,0,0
09:30:22,0,80,0,0,77,0,0,0,0
09:30:28,0,81,0,0,84,0,0,0,0
09:30:34,0,81,0,0,84,0,0,0,0
09:30:41,0,0,0,0,78,0,0,0,0
09:30:47,0,82,0,0,0,0,0,0,0
09:30:53,0,81,0,0,0,0,0,0,0
09:30:59,0,75,0,0,0,0,0,0,0
09:31:05,0,83,0,0,0,0,0,0,0
09:31:11,0,82,0,0,0,0,0,0,0
09:31:17,0,0,0,0,0,0,0,0,0
09:31:23,0,80,0,0,20,0,0,0,0
09:31:29,0,82,0,0,84,0,0,0,0
09:31:35,0,82,0,0,84,0,0,0,0
09:31:51,0,57,0,0,0,20,0,0,0
09:31:57,0,81,0,0,0,0,0,0,0
09:32:03,0,82,0,0,0,20,0,0,0
09:32:09,0,82,0,0,0,0,0,0,0
09:32:15,0,82,0,0,0,64,0,0,0
09:32:22,0,81,0,0,0,68,0,0,0
09:32:28,0,82,0,0,85,68,0,0,0
09:32:34,0,73,0,0,80,70,0,0,0
09:32:40,0,81,0,0,84,71,0,0,0
09:32:56,0,82,0,0,78,72,0,0,0
09:33:02,0,83,0,0,60,69,0,0,0
09:33:08,0,81,0,0,0,68,0,0,0
09:33:14,0,81,0,0,0,70,0,0,0
09:33:20,0,82,0,0,0,68,0,0,0
09:33:26,0,83,0,0,0,68,0,0,0
09:33:32,0,82,0,0,66,70,0,0,0
09:33:38,0,83,0,0,0,70,0,0,0
09:33:44,0,82,0,0,0,68,0,0,0
09:33:50,0,82,0,0,0,0,0,0,0
09:33:57,0,81,0,0,78,0,0,0,0
09:34:03,0,81,0,0,82,0,0,0,0
09:34:09,0,71,0,0,64,0,0,0,0
09:34:15,0,83,0,0,82,0,0,0,0
09:34:21,0,81,0,0,84,0,0,0,0
09:34:27,0,82,0,0,86,0,0,0,0
09:34:33,0,83,0,0,82,0,0,0,0
09:34:40,0,81,0,0,82,0,0,0,0
09:34:46,0,84,0,0,86,0,0,0,0
09:34:52,0,82,0,0,61,0,0,0,0
09:34:58,0,80,0,0,86,0,0,0,0
09:35:05,0,81,0,0,80,0,0,0,0
09:35:11,0,83,0,0,90,0,0,0,0
09:35:17,0,83,0,0,86,0,0,0,0
09:35:23,0,81,0,0,69,0,0,0,0
09:35:30,0,81,0,0,78,0,0,0,0
09:35:36,0,82,0,0,0,0,0,0,0
09:35:42,0,81,0,0,84,0,0,0,0
09:35:48,0,81,0,0,86,0,0,0,0
09:35:54,0,82,0,0,80,0,0,0,0
09:36:00,0,82,0,0,73,0,0,0,0
09:36:06,0,0,0,0,82,0,0,0,0
09:36:13,0,0,0,0,72,0,0,0,0
09:36:19,0,0,0,0,84,0,0,0,0
09:36:25,0,0,0,0,82,0,0,0,0
09:36:31,0,0,0,0,86,0,0,0,0
09:36:37,0,0,0,0,82,0,0,0,0
09:36:43,0,0,0,0,78,0,0,0,0
09:36:49,0,0,0,0,80,0,0,0,0
09:36:55,0,0,0,0,86,0,0,0,0
09:37:01,0,0,0,0,82,0,0,0,0
09:37:07,0,0,0,0,86,0,0,0,0
09:37:13,0,0,0,0,86,68,0,0,0
09:37:19,0,79,0,0,79,66,0,0,0
09:37:25,0,79,0,0,82,66,0,0,0
09:37:31,0,81,0,0,82,65,0,0,0
09:37:38,0,81,0,0,86,70,0,0,0
09:37:44,0,0,0,0,0,69,0,0,0
09:37:50,0,0,0,0,82,66,0,0,0
09:37:56,0,0,0,0,82,68,0,0,0
09:38:02,0,20,0,0,84,68,0,0,0
09:38:08,0,79,0,0,84,69,0,0,0
09:38:14,0,79,0,0,84,69,0,0,0
09:38:20,0,59,0,0,88,68,0,0,0
09:38:26,0,80,0,0,84,70,0,0,0
09:38:32,0,80,0,0,80,73,0,0,0
09:38:38,0,81,0,0,82,68,0,0,0
09:38:44,0,80,0,0,86,68,0,0,0
09:39:00,0,82,0,0,84,0,0,0,0
09:39:06,0,0,0,0,82,0,0,0,0
09:39:12,0,20,0,0,73,0,0,0,0
09:39:18,0,81,0,0,84,0,0,0,0
09:39:24,0,83,0,0,80,0,0,0,0
09:39:30,0,81,0,0,84,0,0,0,0
09:39:37,0,83,0,0,84,0,0,0,0
09:39:43,0,81,0,0,77,0,0,0,0
09:39:49,0,81,0,0,82,0,0,0,0
09:39:55,0,81,0,0,82,0,0,0,0
09:40:01,0,83,0,0,84,0,0,0,0
09:40:07,0,83,0,0,78,0,0,0,0
09:40:13,0,67,0,0,86,0,0,0,0
09:40:19,0,79,0,0,86,0,0,0,0
09:40:26,0,0,0,0,80,0,0,0,0
09:40:32,0,0,0,0,0,0,0,0,0
09:40:38,0,0,0,0,80,0,0,0,0
09:40:44,0,0,0,0,20,0,0,0,0
09:40:50,0,0,0,0,80,0,0,0,0
09:40:56,0,0,0,0,75,0,0,0,0
09:41:02,0,0,0,0,80,0,0,0,0
09:41:09,0,0,0,0,78,0,0,0,0
09:41:15,0,0,0,0,0,0,0,0,0
09:41:21,0,0,0,0,82,0,0,0,0
09:41:27,0,0,0,0,84,0,0,0,0
09:41:33,0,0,0,0,77,0,0,0,0
09:41:39,0,0,0,0,82,0,0,0,0
09:41:55,0,0,0,0,82,0,0,0,0
09:42:01,0,0,0,0,61,0,0,0,0
09:42:07,0,0,0,0,82,0,0,0,0
09:42:13,0,0,0,0,82,0,0,0,0
09:42:19,0,0,0,0,84,0,0,0,0
09:42:25,0,0,0,0,82,0,0,0,0
09:42:31,0,0,0,0,72,0,0,0,0
09:42:38,0,0,0,0,48,0,0,0,0
09:42:44,0,0,0,0,77,0,0,0,0
09:42:50,0,0,0,0,78,0,0,0,0
09:42:56,0,0,0,0,0,0,0,0,0
09:43:02,0,57,0,0,80,0,0,0,0
09:43:08,0,79,0,0,82,0,0,0,0
09:43:14,0,81,0,0,86,20,0,0,0
09:43:20,0,71,0,0,77,0,0,0,0
09:43:26,0,0,0,0,67,0,0,0,0
09:43:32,0,0,0,0,82,20,0,0,0
09:43:38,0,20,0,0,80,66,0,0,0
09:43:44,0,20,0,0,86,69,0,0,0
09:43:50,0,79,0,0,82,68,0,0,0
09:43:56,0,81,0,0,85,68,0,0,0
09:44:02,0,79,0,0,88,69,0,0,0
09:44:08,0,80,0,0,78,69,0,0,0
09:44:14,0,80,0,0,86,70,0,0,0
09:44:20,0,81,0,0,84,69,0,0,0
09:44:36,0,80,0,0,84,0,0,0,0
09:44:42,0,0,0,0,82,0,0,0,0
09:44:48,0,0,0,0,84,0,0,0,0
09:44:55,0,0,0,0,84,69,0,0,0
09:45:01,0,0,0,0,78,69,0,0,0
09:45:07,0,0,0,0,89,68,0,0,0
09:45:13,0,0,0,0,82,72,0,0,0
09:45:19,0,0,0,0,85,69,0,0,0
09:45:25,0,0,0,0,86,72,0,0,0
09:45:31,0,0,0,0,78,0,0,0,0
09:45:37,0,0,0,0,0,0,0,0,0
09:45:43,0,0,0,0,84,0,0,0,0
09:45:50,0,0,0,0,80,0,0,0,0
09:45:56,0,0,0,0,80,0,0,0,0
09:46:02,0,0,0,0,75,0,0,0,0
09:46:08,0,0,0,0,82,0,0,0,0
09:46:24,0,20,0,0,84,0,0,0,0
09:46:30,0,76,0,0,20,0,0,0,0
09:46:36,0,0,0,0,27,0,0,0,0
09:46:42,0,0,0,0,80,0,0,0,0
09:46:48,0,0,0,0,82,0,0,0,0
09:46:54,0,0,0,0,82,0,0,0,0
09:47:00,0,0,0,0,84,0,0,0,0
09:47:06,0,0,0,0,86,0,0,0,0
09:47:12,0,0,0,0,84,0,0,0,0
09:47:19,0,0,0,0,86,0,0,0,0
09:47:25,0,0,0,0,0,0,0,0,0
09:47:31,0,0,0,0,0,0,0,0,0
09:47:37,0,0,0,0,0,0,0,0,0
09:47:43,0,0,0,0,0,0,0,0,0
09:47:49,0,0,0,0,0,68,0,0,0
09:47:55,0,0,0,0,0,69,0,0,0
09:48:01,0,0,0,0,0,68,0,0,0
09:48:08,0,0,0,0,0,68,0,0,0
09:48:14,0,0,0,0,0,70,0,0,0
09:48:20,0,0,0,0,0,69,0,0,0
09:48:26,0,0,0,0,0,68,0,0,0
09:48:32,0,0,0,0,0,70,0,0,0
09:48:38,0,0,0,0,0,68,0,0,0
09:48:44,0,0,0,0,0,68,0,0,0
09:48:50,0,0,0,0,0,72,0,0,0
09:48:56,0,0,0,0,0,69,0,0,0
09:49:03,0,0,0,0,0,70,0,0,0
09:49:09,0,0,0,0,0,69,0,0,0
09:49:15,0,72,0,0,0,69,0,0,0
09:49:21,0,85,0,0,0,0,0,0,0
09:49:27,0,83,0,0,0,0,0,0,0
09:49:33,0,81,0,0,0,0,0,0,0
09:49:40,0,80,0,0,0,0,0,0,0
09:49:46,0,82,0,0,0,0,0,0,0
09:49:52,0,0,0,0,0,0,0,0,55
09:49:58,0,0,0,0,0,0,0,0,53
09:50:05,0,0,0,0,0,0,0,0,51
09:50:11,0,0,0,0,0,0,0,0,54
09:50:17,0,0,0,0,0,0,0,0,53
09:50:23,0,0,0,0,0,0,0,0,54
09:50:29,0,0,0,0,0,0,0,0,54
